Timestamp;X;X;rol;pit
41736000;-9.865622E-001;1.496667E+002;1.496667E+002;2.482072E+002
41748000;-9.841565E-001;2.498881E+002;2.498881E+002;7.332057E+002
41761000;-9.817201E-001;3.169124E+002;3.169124E+002;1.201116E+003
41773000;-9.798687E-001;3.810652E+002;3.810652E+002;1.547093E+003
41786000;-9.789003E-001;4.315612E+002;4.315612E+002;1.817641E+003
41799000;-9.784745E-001;5.162346E+002;5.162346E+002;1.968289E+003
41810000;-9.782305E-001;5.868307E+002;5.868307E+002;2.086860E+003
41821000;-9.780303E-001;6.419490E+002;6.419490E+002;2.118936E+003
41832000;-9.779409E-001;6.765468E+002;6.765468E+002;2.103738E+003
41843000;-9.779715E-001;7.075726E+002;7.075726E+002;2.087140E+003
41854000;-9.779715E-001;7.134557E+002;7.134557E+002;2.095194E+003
41865000;-9.780111E-001;6.930051E+002;6.930051E+002;2.086369E+003
41876000;-9.777706E-001;8.926074E+002;8.926074E+002;2.697993E+003
41889000;-9.771215E-001;1.039052E+003;1.039052E+003;3.146433E+003
41902000;-9.748703E-001;1.115602E+003;1.115602E+003;3.321872E+003
41915000;-9.737229E-001;1.166168E+003;1.166168E+003;3.419012E+003
41926000;-9.731406E-001;1.196703E+003;1.196703E+003;3.565387E+003
41939000;-9.733512E-001;1.220165E+003;1.220165E+003;3.719886E+003
41951000;-9.741536E-001;1.231721E+003;1.231721E+003;3.788942E+003
41962000;-9.741536E-001;1.222476E+003;1.222476E+003;3.720657E+003
41975000;-9.752010E-001;1.149359E+003;1.149359E+003;3.484356E+003
41986000;-9.762206E-001;1.033380E+003;1.033380E+003;3.136277E+003
41999000;-9.779558E-001;9.081553E+002;9.081553E+002;2.740434E+003
42010000;-9.791517E-001;8.154979E+002;8.154979E+002;2.471847E+003
42022000;-9.809639E-001;9.155092E+002;9.155092E+002;2.597841E+003
42035000;-9.832063E-001;9.947198E+002;9.947198E+002;2.636641E+003
42047000;-9.855609E-001;1.080304E+003;1.080304E+003;2.693370E+003
42059000;-9.877605E-001;1.126667E+003;1.126667E+003;2.775452E+003
42071000;-9.895468E-001;1.129749E+003;1.129749E+003;2.867549E+003
42083000;-9.908757E-001;1.086257E+003;1.086257E+003;2.963779E+003
42095000;-9.917978E-001;1.007326E+003;1.007326E+003;2.943188E+003
42108000;-9.924969E-001;8.807014E+002;8.807014E+002;2.886529E+003
42121000;-9.932117E-001;7.285834E+002;7.285834E+002;2.758924E+003
42132000;-9.939995E-001;5.647694E+002;5.647694E+002;2.537680E+003
42145000;-9.948432E-001;4.011656E+002;4.011656E+002;2.236876E+003
42157000;-9.956396E-001;3.372228E+002;3.372228E+002;1.931730E+003
42169000;-9.962019E-001;4.183944E+002;4.183944E+002;1.931730E+003
42181000;-9.965047E-001;4.880801E+002;4.880801E+002;1.848037E+003
42194000;-9.966017E-001;5.219075E+002;5.219075E+002;1.663703E+003
42206000;-9.965784E-001;5.114721E+002;5.114721E+002;1.384960E+003
42217000;-9.965150E-001;4.906714E+002;4.906714E+002;1.072950E+003
42228000;-9.964567E-001;4.404557E+002;4.404557E+002;7.406995E+002
42239000;-9.963970E-001;3.675483E+002;3.675483E+002;3.612451E+002
42251000;-9.963212E-001;2.884078E+002;2.884078E+002;-4.559336E+001
42264000;-9.962112E-001;2.045748E+002;2.045748E+002;-4.658087E+002
42275000;-9.960548E-001;9.973110E+001;9.973110E+001;-9.521379E+002
42287000;-9.958428E-001;-8.264235E+000;-8.264235E+000;-1.486512E+003
42298000;-9.956003E-001;-6.884528E+001;-6.884528E+001;-1.630436E+003
42309000;-9.953704E-001;-5.322728E+001;-5.322728E+001;-1.581621E+003
42321000;-9.952002E-001;-2.311185E+001;-2.311185E+001;-1.524191E+003
42332000;-9.951031E-001;9.034630E+000;9.034630E+000;-1.492745E+003
42344000;-9.950583E-001;1.961005E+001;1.961005E+001;-1.469913E+003
42356000;-9.950240E-001;3.992046E+000;3.992046E+000;-1.490364E+003
42367000;-9.949756E-001;-2.605335E+001;-2.605335E+001;-1.544642E+003
42379000;-9.949339E-001;-1.065246E+002;-1.065246E+002;-1.608024E+003
42391000;-9.949448E-001;-1.837041E+002;-1.837041E+002;-1.678200E+003
42403000;-9.950041E-001;-2.517090E+002;-2.517090E+002;-1.750967E+003
42415000;-9.950593E-001;-3.241261E+002;-3.241261E+002;-1.808467E+003
42427000;-9.951091E-001;-3.931815E+002;-3.931815E+002;-1.887888E+003
42438000;-9.952084E-001;-4.000450E+002;-4.000450E+002;-1.894541E+003
42450000;-9.954061E-001;-3.302893E+002;-3.302893E+002;-1.877522E+003
42461000;-9.956983E-001;-2.807039E+002;-2.807039E+002;-1.878293E+003
42473000;-9.960019E-001;-2.837154E+002;-2.837154E+002;-1.879553E+003
42484000;-9.962509E-001;-3.083680E+002;-3.083680E+002;-1.888238E+003
42496000;-9.963956E-001;-3.182431E+002;-3.182431E+002;-1.901264E+003
42507000;-9.963956E-001;-3.390438E+002;-3.390438E+002;-1.872339E+003
42518000;-9.962950E-001;-3.527007E+002;-3.527007E+002;-1.852589E+003
42531000;-9.961652E-001;-3.445766E+002;-3.445766E+002;-1.826606E+003
42543000;-9.960892E-001;-3.256669E+002;-3.256669E+002;-1.767986E+003
42555000;-9.960822E-001;-3.060569E+002;-3.060569E+002;-1.685063E+003
42566000;-9.960827E-001;-2.851862E+002;-2.851862E+002;-1.623852E+003
42577000;-9.959669E-001;-2.851862E+002;-2.851862E+002;-1.623852E+003
42588000;-9.959669E-001;-1.697670E+002;-1.697670E+002;-1.346440E+003
42599000;-9.956698E-001;-6.184169E+001;-6.184169E+001;-1.050398E+003
42611000;-9.944932E-001;3.641866E+001;3.641866E+001;-7.717255E+002
42622000;-9.944932E-001;1.093260E+002;1.093260E+002;-5.712127E+002
42634000;-9.937480E-001;1.600320E+002;1.600320E+002;-3.850573E+002
42647000;-9.923755E-001;1.634638E+002;1.634638E+002;-3.167723E+002
42659000;-9.918382E-001;1.707475E+002;1.707475E+002;-2.512888E+002
42670000;-9.913627E-001;1.879763E+002;1.879763E+002;-1.708876E+002
42682000;-9.913627E-001;1.879763E+002;2.170412E+002;-2.003027E+001
42693000;-9.908876E-001;2.170412E+002;2.170412E+002;-2.003027E+001
42704000;-9.903838E-001;2.716692E+002;2.716692E+002;1.617129E+002
42715000;-9.897669E-001;2.516390E+002;2.516390E+002;2.308383E+002
42726000;-9.890938E-001;2.257257E+002;2.257257E+002;1.645844E+002
42738000;-9.883692E-001;3.462574E+002;3.462574E+002;6.472017E+002
42750000;-9.875849E-001;4.626571E+002;4.626571E+002;1.093400E+003
42761000;-9.869488E-001;5.378756E+002;5.378756E+002;1.479998E+003
42772000;-9.866475E-001;5.915231E+002;5.915231E+002;1.726315E+003
42784000;-9.866830E-001;6.350154E+002;6.350154E+002;1.983557E+003
42796000;-9.868715E-001;6.608586E+002;6.608586E+002;2.090851E+003
42809000;-9.870524E-001;6.986780E+002;6.986780E+002;2.163269E+003
42821000;-9.871914E-001;7.432208E+002;7.432208E+002;2.159907E+003
42832000;-9.872939E-001;7.852424E+002;7.852424E+002;2.124749E+003
42844000;-9.873777E-001;7.832114E+002;7.832114E+002;2.053452E+003
42855000;-9.874592E-001;7.560374E+002;7.560374E+002;1.937193E+003
42866000;-9.875261E-001;7.031603E+002;7.031603E+002;1.834030E+003
42877000;-9.875695E-001;7.986893E+002;7.986893E+002;2.205640E+003
42889000;-9.876943E-001;8.348978E+002;8.348978E+002;2.371906E+003
42900000;-9.880369E-001;8.238322E+002;8.238322E+002;2.380100E+003
42912000;-9.886265E-001;8.026813E+002;8.026813E+002;2.382481E+003
42923000;-9.893772E-001;7.958879E+002;7.958879E+002;2.382761E+003
42934000;-9.902270E-001;7.873434E+002;7.873434E+002;2.406783E+003
42946000;-9.902270E-001;7.994597E+002;7.994597E+002;2.419670E+003
42959000;-9.917890E-001;8.115059E+002;8.115059E+002;2.425413E+003
42971000;-9.923352E-001;7.930165E+002;7.930165E+002;2.426674E+003
42983000;-9.926538E-001;7.592591E+002;7.592591E+002;2.389415E+003
42995000;-9.927521E-001;7.061019E+002;7.061019E+002;2.307262E+003
43006000;-9.927809E-001;6.360660E+002;6.360660E+002;2.213134E+003
43017000;-9.928783E-001;6.360660E+002;6.360660E+002;2.300469E+003
43029000;-9.930990E-001;6.179266E+002;6.179266E+002;2.262299E+003
43040000;-9.930990E-001;6.179266E+002;6.179266E+002;2.262299E+003
43052000;-9.934654E-001;5.779362E+002;5.712127E+002;2.009400E+003
43064000;-9.939026E-001;5.758351E+002;5.758351E+002;1.788857E+003
43076000;-9.942757E-001;5.889318E+002;5.889318E+002;1.496807E+003
43087000;-9.945464E-001;5.962856E+002;5.962856E+002;1.181786E+003
43098000;-9.947156E-001;5.962856E+002;5.721232E+002;8.410610E+002
43109000;-9.948041E-001;5.721232E+002;5.334634E+002;4.754036E+002
43120000;-9.947963E-001;5.334634E+002;5.334634E+002;4.754036E+002
43131000;-9.946836E-001;4.811466E+002;5.841000E+002;-2.849060E+002
43143000;-9.945009E-001;4.090796E+002;3.426156E+002;-5.176353E+002
43155000;-9.943159E-001;3.426156E+002;3.426156E+002;-5.176353E+002
43166000;-9.941782E-001;3.600545E+002;3.600545E+002;-5.119623E+002
43178000;-9.941651E-001;3.936017E+002;4.348529E+002;-4.900411E+002
43190000;-9.942904E-001;4.660889E+002;4.660889E+002;-4.979552E+002
43201000;-9.944835E-001;4.751935E+002;4.751935E+002;-5.203666E+002
43213000;-9.945862E-001;4.751935E+002;4.751935E+002;-5.203666E+002
43224000;-9.944913E-001;4.471091E+002;4.471091E+002;-5.469803E+002
43235000;-9.942166E-001;4.108305E+002;4.108305E+002;-5.787766E+002
43247000;-9.939557E-001;3.761628E+002;3.761628E+002;-6.376768E+002
43258000;-9.938659E-001;3.366625E+002;3.366625E+002;-7.522555E+002
43269000;-9.940014E-001;2.967421E+002;2.967421E+002;-9.330181E+002
43280000;-9.942436E-001;2.588527E+002;2.588527E+002;-1.124006E+003
43291000;-9.944229E-001;2.433047E+002;2.433047E+002;-1.163716E+003
43302000;-9.944897E-001;2.495379E+002;2.495379E+002;-1.163716E+003
43314000;-9.944886E-001;2.457559E+002;2.457559E+002;-1.169319E+003
43325000;-9.945156E-001;2.323091E+002;2.323091E+002;-1.185848E+003
43338000;-9.946180E-001;2.159206E+002;2.159206E+002;-1.226889E+003
43350000;-9.947860E-001;2.143799E+002;2.143799E+002;-1.285649E+003
43362000;-9.949501E-001;2.343401E+002;2.343401E+002;-1.347070E+003
43373000;-9.950468E-001;2.536700E+002;2.536700E+002;-1.386711E+003
43385000;-9.950755E-001;2.760815E+002;2.760815E+002;-1.407301E+003
43397000;-9.950755E-001;2.648757E+002;2.648757E+002;-1.390843E+003
43408000;-9.950445E-001;2.211033E+002;2.211033E+002;-1.383979E+003
43420000;-9.947342E-001;1.655648E+002;1.655648E+002;-1.376766E+003
43431000;-9.944504E-001;1.185708E+002;1.185708E+002;-1.383489E+003
43443000;-9.941828E-001;1.311772E+002;1.311772E+002;-1.306099E+003
43455000;-9.941828E-001;1.643742E+002;1.643742E+002;-1.215963E+003
43466000;-9.940328E-001;2.010730E+002;2.010730E+002;-1.145087E+003
43479000;-9.941813E-001;2.370014E+002;2.370014E+002;-1.060904E+003
43491000;-9.942958E-001;2.729299E+002;2.729299E+002;-9.614528E+002
43502000;-9.943048E-001;3.284683E+002;3.284683E+002;-8.454032E+002
43513000;-9.943048E-001;3.909403E+002;3.909403E+002;-7.287935E+002
43524000;-9.941497E-001;4.048075E+002;4.048075E+002;-6.331945E+002
43536000;-9.932846E-001;3.898197E+002;3.898197E+002;-6.082617E+002
43547000;-9.932846E-001;3.356120E+002;3.356120E+002;-5.953051E+002
43558000;-9.926015E-001;2.615840E+002;2.615840E+002;-5.810878E+002
43570000;-9.918878E-001;2.372116E+002;2.372116E+002;-5.810878E+002
43581000;-9.912910E-001;2.372116E+002;2.372116E+002;-5.810878E+002
43593000;-9.909157E-001;2.774122E+002;2.774122E+002;-3.117998E+002
43604000;-9.908445E-001;3.285384E+002;3.285384E+002;-1.141585E+001
43616000;-9.909731E-001;3.733613E+002;3.733613E+002;2.835753E+002
43627000;-9.911234E-001;4.246276E+002;4.246276E+002;5.729636E+002
43640000;-9.911444E-001;4.833177E+002;4.833177E+002;7.400692E+002
43652000;-9.909436E-001;5.459297E+002;5.459297E+002;8.751685E+002
43664000;-9.905587E-001;5.897722E+002;5.897722E+002;9.251041E+002
43675000;-9.900321E-001;5.842394E+002;5.842394E+002;9.759502E+002
43686000;-9.894193E-001;5.492215E+002;5.492215E+002;1.083105E+003
43699000;-9.887639E-001;4.976050E+002;4.976050E+002;1.195513E+003
43710000;-9.881198E-001;4.384947E+002;4.384947E+002;1.207419E+003
43722000;-9.876104E-001;4.279193E+002;4.279193E+002;1.187038E+003
43734000;-9.873286E-001;4.915819E+002;7.863000E+002;2.109411E+003
43745000;-9.873024E-001;5.506922E+002;5.506922E+002;2.109411E+003
43757000;-9.874390E-001;6.084018E+002;6.084018E+002;2.424573E+003
43768000;-9.875453E-001;6.807488E+002;6.807488E+002;2.562823E+003
43779000;-9.873390E-001;7.369177E+002;7.369177E+002;2.695401E+003
43790000;-9.867033E-001;7.317350E+002;7.317350E+002;2.736162E+003
43801000;-9.858186E-001;7.112845E+002;7.112845E+002;2.779865E+003
43814000;-9.849903E-001;7.005690E+002;7.005690E+002;2.845769E+003
43826000;-9.845927E-001;6.745157E+002;6.745157E+002;2.923648E+003
43839000;-9.845441E-001;6.181367E+002;6.181367E+002;2.976735E+003
43851000;-9.846085E-001;5.429882E+002;5.429882E+002;2.953204E+003
43862000;-9.846030E-001;5.160945E+002;5.160945E+002;2.919656E+003
43873000;-9.845775E-001;5.411674E+002;5.411674E+002;3.317180E+003
43884000;-9.847051E-001;5.697420E+002;5.697420E+002;3.570640E+003
43896000;-9.850371E-001;5.966358E+002;5.966358E+002;3.584927E+003
43908000;-9.855175E-001;6.203779E+002;6.203779E+002;3.546197E+003
43919000;-9.859681E-001;6.368364E+002;6.368364E+002;3.467827E+003
43930000;-9.862096E-001;6.379570E+002;6.379570E+002;3.390157E+003
43942000;-9.862096E-001;6.091722E+002;6.091722E+002;3.369707E+003
43953000;-9.863220E-001;5.768857E+002;5.768857E+002;3.340502E+003
43965000;-9.866042E-001;5.466301E+002;5.466301E+002;3.323623E+003
43976000;-9.872489E-001;5.216273E+002;5.216273E+002;3.305974E+003
43987000;-9.881532E-001;5.216273E+002;5.118923E+002;3.240701E+003
43999000;-9.891917E-001;5.118923E+002;5.118923E+002;3.240701E+003
44010000;-9.902385E-001;5.118923E+002;5.118923E+002;4.600300E+003
44022000;-9.911871E-001;5.599370E+002;5.599370E+002;3.221861E+003
44033000;-9.919201E-001;6.072812E+002;6.072812E+002;3.198609E+003
44045000;-9.923779E-001;6.623995E+002;6.623995E+002;3.136838E+003
44057000;-9.926287E-001;7.036506E+002;7.036506E+002;3.059448E+003
44068000;-9.928034E-001;6.939857E+002;6.939857E+002;3.000408E+003
44080000;-9.930062E-001;6.682825E+002;6.682825E+002;2.928481E+003
44091000;-9.932625E-001;6.241599E+002;6.241599E+002;3.856200E+003
44102000;-9.935687E-001;5.489413E+002;5.489413E+002;2.700724E+003
44114000;-9.939221E-001;4.568441E+002;4.568441E+002;2.545595E+003
44127000;-9.943165E-001;3.847071E+002;3.847071E+002;2.364622E+003
44138000;-9.946946E-001;3.162120E+002;3.162120E+002;2.111862E+003
44149000;-9.949590E-001;2.885479E+002;2.885479E+002;1.910649E+003
44161000;-9.950817E-001;3.298690E+002;3.298690E+002;1.910649E+003
44172000;-9.951204E-001;3.728010E+002;3.728010E+002;1.809517E+003
44183000;-9.951516E-001;4.090096E+002;4.090096E+002;1.609915E+003
44195000;-9.951842E-001;4.254680E+002;4.254680E+002;1.347280E+003
44206000;-9.952242E-001;4.156630E+002;4.156630E+002;1.088078E+003
44218000;-9.952691E-001;3.767231E+002;3.767231E+002;8.138871E+002
44229000;-9.952896E-001;3.280481E+002;3.280481E+002;5.296115E+002
44241000;-9.952605E-001;2.538801E+002;2.538801E+002;2.065358E+002
44252000;-9.951838E-001;1.676659E+002;1.676659E+002;-1.902175E+002
44264000;-9.950839E-001;8.145174E+001;8.145174E+001;-6.488125E+002
44276000;-9.949828E-001;6.233194E+000;6.233194E+000;-1.125197E+003
44288000;-9.949033E-001;-3.536813E+001;-3.536813E+001;-1.285369E+003
44300000;-9.948764E-001;9.034630E+000;9.034630E+000;-1.244328E+003
44312000;-9.949037E-001;4.055078E+001;4.055078E+001;-1.210360E+003
44324000;-9.949344E-001;3.550820E+001;3.550820E+001;-1.208259E+003
44335000;-9.949213E-001;1.968009E+001;1.968009E+001;-1.233822E+003
44348000;-9.948407E-001;9.734988E+000;9.734988E+000;-1.296714E+003
44360000;-9.946958E-001;-1.001513E+001;-1.001513E+001;-1.430553E+003
44371000;-9.945458E-001;-3.494791E+001;-3.494791E+001;-1.614958E+003
44382000;-9.944388E-001;-5.595868E+001;-5.595868E+001;-1.812459E+003
44394000;-9.943763E-001;-6.086119E+001;-6.086119E+001;-2.008699E+003
44406000;-9.943423E-001;-5.511824E+001;-5.511824E+001;-2.192194E+003
44418000;-9.943280E-001;-5.042584E+001;-5.042584E+001;-2.378839E+003
44431000;-9.943385E-001;-5.434785E+001;-5.434785E+001;-2.435428E+003
44443000;-9.943683E-001;-7.844019E+000;-7.844019E+000;-2.404402E+003
44455000;-9.944112E-001;2.101077E+001;2.101077E+001;-2.360490E+003
44467000;-9.944596E-001;2.486274E+001;2.486274E+001;-2.319519E+003
44480000;-9.944806E-001;1.393714E+001;1.393714E+001;-2.299628E+003
44491000;-9.944363E-001;1.939994E+001;1.939994E+001;-2.320429E+003
44502000;-9.943338E-001;2.388224E+001;2.388224E+001;-2.347673E+003
44515000;-9.942505E-001;7.213697E+000;7.213697E+000;-2.374147E+003
44528000;-9.941951E-001;-1.961005E+000;-1.961005E+000;-2.401951E+003
44540000;-9.941527E-001;1.302668E+001;1.302668E+001;-2.416238E+003
44553000;-9.941257E-001;1.694869E+001;1.694869E+001;-2.409725E+003
44565000;-9.941053E-001;4.307207E+001;4.307207E+001;-2.393967E+003
44577000;-9.940394E-001;4.307207E+001;4.307207E+001;-2.393967E+003
44588000;-9.938375E-001;1.403519E+002;1.403519E+002;-2.283520E+003
44601000;-9.933600E-001;2.007229E+002;2.007229E+002;-1.957993E+003
44613000;-9.925601E-001;2.232744E+002;2.232744E+002;-1.761753E+003
44624000;-9.915214E-001;2.180918E+002;2.180918E+002;-1.574897E+003
44635000;-9.904332E-001;2.180918E+002;2.402231E+002;-1.439588E+003
44648000;-9.895676E-001;2.402231E+002;2.402231E+002;-1.439588E+003
44659000;-9.891623E-001;2.872172E+002;2.872172E+002;-1.371793E+003
44671000;-9.892507E-001;3.438762E+002;3.438762E+002;-1.357716E+003
44684000;-9.894917E-001;4.029865E+002;4.029865E+002;-1.293983E+003
44697000;-9.895429E-001;4.568441E+002;4.568441E+002;-1.148028E+003
44708000;-9.891801E-001;4.388449E+002;4.388449E+002;-1.084716E+003
44721000;-9.881729E-001;4.106905E+002;7.097000E+002;-7.390187E+002
44734000;-9.865983E-001;5.511124E+002;5.511124E+002;-3.643267E+002
44747000;-9.847965E-001;6.095223E+002;6.095223E+002;-2.024037E+001
44759000;-9.832640E-001;6.634500E+002;6.634500E+002;2.110882E+002
44770000;-9.823608E-001;7.281631E+002;7.281631E+002;4.206356E+002
44782000;-9.819865E-001;7.944872E+002;7.944872E+002;4.915119E+002
44794000;-9.817269E-001;8.521968E+002;8.521968E+002;6.124639E+002
44806000;-9.806505E-001;8.835027E+002;8.835027E+002;7.823009E+002
44819000;-9.795077E-001;8.821721E+002;8.821721E+002;9.358196E+002
44831000;-9.777820E-001;8.232019E+002;8.232019E+002;9.645343E+002
44844000;-9.777820E-001;7.320852E+002;7.320852E+002;9.802924E+002
44856000;-9.756466E-001;6.625396E+002;6.625396E+002;9.802924E+002
44868000;-9.723957E-001;7.507147E+002;7.507147E+002;1.576508E+003
44881000;-9.721828E-001;8.325166E+002;8.325166E+002;2.088260E+003
44892000;-9.727510E-001;9.031128E+002;9.031128E+002;2.449225E+003
44904000;-9.735773E-001;9.853350E+002;9.853350E+002;2.696872E+003
44916000;-9.742287E-001;1.067137E+003;1.067137E+003;2.830711E+003
44928000;-9.742711E-001;1.121345E+003;1.121345E+003;2.869440E+003
44939000;-9.742711E-001;1.121415E+003;1.121415E+003;2.893113E+003
44950000;-9.735679E-001;1.100334E+003;1.100334E+003;2.932193E+003
44962000;-9.711228E-001;1.046196E+003;1.046196E+003;2.999357E+003
44973000;-9.704026E-001;9.613126E+002;9.613126E+002;3.021979E+003
44984000;-9.703336E-001;8.798610E+002;8.798610E+002;2.972183E+003
44996000;-9.703336E-001;8.465238E+002;8.465238E+002;2.885969E+003
45009000;-9.718314E-001;9.135482E+002;9.135482E+002;3.248194E+003
45020000;-9.718314E-001;9.135482E+002;9.735689E+002;3.359412E+003
45033000;-9.729734E-001;1.013910E+003;1.013910E+003;3.300862E+003
45045000;-9.741727E-001;1.034990E+003;1.034990E+003;3.134316E+003
45057000;-9.753553E-001;1.026306E+003;1.026306E+003;2.919026E+003
45069000;-9.765232E-001;1.005715E+003;1.005715E+003;2.675301E+003
45081000;-9.789644E-001;9.821833E+002;9.821833E+002;2.449855E+003
45093000;-9.804837E-001;9.571805E+002;9.571805E+002;2.264260E+003
45105000;-9.823448E-001;9.456246E+002;9.456246E+002;2.125729E+003
45117000;-9.823448E-001;9.431033E+002;9.431033E+002;2.018995E+003
45130000;-9.865752E-001;9.343488E+002;9.343488E+002;1.920524E+003
45141000;-9.885003E-001;9.343488E+002;9.343488E+002;1.920524E+003
45152000;-9.899952E-001;9.586513E+002;9.586513E+002;2.095544E+003
45164000;-9.909926E-001;9.498267E+002;9.498267E+002;2.252984E+003
45175000;-9.909926E-001;9.154391E+002;9.154391E+002;2.357478E+003
45186000;-9.921553E-001;8.457534E+002;8.457534E+002;2.317698E+003
45199000;-9.921553E-001;8.457534E+002;7.683638E+002;2.239677E+003
45210000;-9.927770E-001;7.683638E+002;6.882427E+002;1.986918E+003
45221000;-9.934474E-001;6.882427E+002;6.011180E+002;1.638000E+003
45233000;-9.939436E-001;6.011180E+002;6.011180E+002;1.706700E+003
45244000;-9.942149E-001;5.558048E+002;5.558048E+002;1.195302E+003
45255000;-9.943211E-001;5.277205E+002;5.277205E+002;7.036506E+002
45268000;-9.943101E-001;3.936017E+002;3.936017E+002;-3.611751E+002
45280000;-9.942073E-001;3.268575E+002;3.268575E+002;-7.773984E+002
45291000;-9.940919E-001;3.268575E+002;3.268575E+002;-7.433610E+002
45302000;-9.940472E-001;3.268575E+002;3.268575E+002;-7.433610E+002
45314000;-9.941010E-001;3.061269E+002;2.470866E+002;-6.906940E+002
45326000;-9.941583E-001;1.724284E+002;1.724284E+002;-7.119149E+002
45339000;-9.941263E-001;1.051939E+002;1.051939E+002;-7.554071E+002
45351000;-9.939455E-001;4.433272E+001;4.433272E+001;-8.097549E+002
45363000;-9.935949E-001;-1.968009E+001;-1.968009E+001;-9.183106E+002
45375000;-9.930941E-001;-1.968009E+001;-1.968009E+001;-9.183106E+002
45386000;-9.924968E-001;-8.908565E+001;-8.908565E+001;-1.135632E+003
45397000;-9.918375E-001;-1.596818E+002;-1.596818E+002;-1.457377E+003
45410000;-9.912367E-001;-2.309083E+002;-2.309083E+002;-1.790188E+003
45421000;-9.907730E-001;-3.143210E+002;-3.143210E+002;-2.139176E+003
45432000;-9.904261E-001;-3.358221E+002;-3.358221E+002;-2.140647E+003
45444000;-9.901478E-001;-3.183832E+002;-3.183832E+002;-2.098135E+003
45455000;-9.899479E-001;-3.216048E+002;-3.216048E+002;-2.052612E+003
45466000;-9.898940E-001;-3.368726E+002;-3.368726E+002;-1.995813E+003
45478000;-9.901184E-001;-3.664278E+002;-3.664278E+002;-1.973611E+003
45490000;-9.906788E-001;-4.230168E+002;-4.230168E+002;-2.000225E+003
45502000;-9.913707E-001;-4.825473E+002;-4.825473E+002;-2.035313E+003
45514000;-9.920239E-001;-5.368951E+002;-8.352000E+002;-2.097015E+003
45526000;-9.926357E-001;-5.849398E+002;-5.849398E+002;-2.097015E+003
45537000;-9.932855E-001;-6.263310E+002;-6.263310E+002;-2.076284E+003
45548000;-9.940249E-001;-7.109343E+002;-7.109343E+002;-2.056184E+003
45559000;-9.947646E-001;-8.003702E+002;-8.003702E+002;-2.034473E+003
45570000;-9.953897E-001;-8.663439E+002;-8.663439E+002;-2.034473E+003
45582000;-9.958102E-001;-8.192799E+002;-8.192799E+002;-1.823244E+003
45593000;-9.960402E-001;-7.766280E+002;-7.766280E+002;-1.601511E+003
45604000;-9.961690E-001;-6.718543E+002;-6.718543E+002;-1.388041E+003
45616000;-9.962828E-001;-5.284208E+002;-5.284208E+002;-1.134441E+003
45628000;-9.964343E-001;-3.930414E+002;-3.930414E+002;-9.274854E+002
45639000;-9.965740E-001;-3.136908E+002;-3.136908E+002;-7.771182E+002
45651000;-9.965740E-001;-2.996135E+002;-2.996135E+002;-7.102340E+002
45663000;-9.961283E-001;-3.635563E+002;-3.635563E+002;-6.783676E+002
45675000;-9.954630E-001;-4.169937E+002;-4.169937E+002;-5.742943E+002
45686000;-9.948302E-001;-4.484398E+002;-4.484398E+002;-3.497592E+002
45699000;-9.944283E-001;-4.386348E+002;-4.386348E+002;-2.268463E+002
45710000;-9.941438E-001;-4.386348E+002;-4.386348E+002;-2.268463E+002
45722000;-9.937692E-001;-2.273365E+002;-2.273365E+002;3.733613E+002
45733000;-9.931915E-001;-2.402231E+001;-2.402231E+001;9.443640E+002
45744000;-9.931915E-001;1.751598E+002;1.751598E+002;1.467532E+003
45755000;-9.921890E-001;3.019948E+002;3.019948E+002;1.873040E+003
45766000;-9.906027E-001;3.019948E+002;3.019948E+002;1.873040E+003
45778000;-9.883758E-001;3.739916E+002;3.739916E+002;2.344662E+003
45790000;-9.857704E-001;3.752523E+002;3.828862E+002;2.399850E+003
45802000;-9.832380E-001;4.426268E+002;4.426268E+002;2.358599E+003
45814000;-9.812937E-001;4.665791E+002;4.665791E+002;2.316437E+003
45825000;-9.802551E-001;4.665791E+002;4.665791E+002;3.240000E+003
45837000;-9.799387E-001;5.199465E+002;5.580460E+002;2.182599E+003
45850000;-9.798846E-001;5.580460E+002;5.580460E+002;2.126010E+003
45862000;-9.795580E-001;8.261434E+002;8.261434E+002;2.712140E+003
45873000;-9.785916E-001;9.893270E+002;9.893270E+002;3.133056E+003
45884000;-9.769107E-001;9.893270E+002;1.020843E+003;3.383714E+003
45896000;-9.748948E-001;1.048857E+003;1.048857E+003;3.466497E+003
45907000;-9.733466E-001;1.072039E+003;1.072039E+003;3.615183E+003
45918000;-9.730366E-001;1.072039E+003;1.072039E+003;3.615183E+003
45931000;-9.740474E-001;1.097462E+003;1.097462E+003;3.767161E+003
45942000;-9.758210E-001;1.131080E+003;1.131080E+003;3.868152E+003
45954000;-9.776853E-001;1.150760E+003;1.150760E+003;3.835866E+003
45966000;-9.793551E-001;1.109088E+003;1.109088E+003;3.637314E+003
45978000;-9.807049E-001;1.024695E+003;1.024695E+003;3.320542E+003
45990000;-9.818398E-001;9.024825E+002;9.024825E+002;2.909151E+003
46002000;-9.830028E-001;8.636826E+002;8.636826E+002;2.596791E+003
46014000;-9.843381E-001;1.054811E+003;1.054811E+003;2.677612E+003
46025000;-9.858071E-001;1.178214E+003;1.178214E+003;2.698063E+003
46036000;-9.872291E-001;1.218484E+003;1.218484E+003;2.722505E+003
46047000;-9.884117E-001;1.230741E+003;1.230741E+003;2.751080E+003
